CO2 (g/s),CO (g/s),HC (g/s),NOx (g/s),vel (mph),fuel (g/s),engine (rpm),elevation (m),phase_num
32.578958,0.026428,0.00333,0.561854,58.3534,13.333,1870.25,48.6,1
30.933438,0.02417,0.003312,0.482867,58.0744,13.333,1868.875,48.76,1
29.607133,0.021834,0.00328,0.463243,57.9318,13.333,1868.65,48.8,1
28.295257,0.02007,0.003271,0.447925,58.1922,13.333,1867.2,49.12,1
27.275235,0.018569,0.003268,0.410216,58.0186,12.759,1863.5,49.2,1
26.395114,0.018564,0.003265,0.403742,58.3348,7.593,1861.875,49.52,1
25.728952,0.018564,0.003267,0.388744,57.5785,7.6422,1858.525,49.6,1
24.982932,0.018176,0.003235,0.389742,58.0373,8.085,1856.025,49.92,1
24.304941,0.016679,0.003208,0.380334,57.6405,8.085,1853.325,50,1
23.611944,0.016665,0.00321,0.364126,57.7769,8.1096,1849.875,50.24,1
22.956444,0.016626,0.003207,0.364099,57.529,8.331,1849.075,50.3,1
22.189765,0.015824,0.003188,0.364101,57.7025,8.331,1848.275,50.38,1
21.739543,0.014532,0.003188,0.341833,57.6777,8.331,1846.5,50.4,1
21.757179,0.014548,0.003164,0.320201,57.721,8.331,1844.075,50.56,1
21.651809,0.014544,0.003191,0.321422,57.5292,8.2621,1842.1,50.6,1
21.602111,0.014555,0.003191,0.323304,57.4363,7.642,1839.925,50.68,1
21.630268,0.014599,0.003193,0.321986,57.4917,7.6273,1837.875,50.7,1
22.067508,0.01455,0.003179,0.324443,57.3803,7.495,1836.05,50.78,1
22.048452,0.014508,0.003191,0.348614,57.3681,7.495,1835.9,50.8,1
21.675526,0.014572,0.003179,0.380094,57.2688,7.495,1836.775,50.88,1
20.618668,0.016154,0.00317,0.382392,57.4979,7.495,1836.8,50.9,1
18.983733,0.016202,0.003144,0.335511,57.1449,7.4359,1834.65,50.98,1
17.518022,0.016233,0.003111,0.263956,57.1387,6.904,1828.05,51,1
15.705877,0.016191,0.00309,0.223034,56.8105,6.904,1820.875,51,1
14.031717,0.016139,0.00311,0.223422,56.8105,6.904,1814.85,51,1
11.891284,0.016163,0.003199,0.220883,56.7113,6.904,1809.275,51.08,1
10.216607,0.016217,0.003345,0.174392,56.1844,6.904,1796.35,51.1,1
8.772176,0.016764,0.003559,0.117027,55.9984,6.904,1786.125,51.1,1
7.978135,0.018604,0.003735,0.079834,55.7753,6.904,1776.4,51.1,1
7.484524,0.020009,0.003867,0.064657,55.3541,6.904,1763.825,51.18,1
7.292816,0.021767,0.003943,0.082367,54.8462,6.904,1754.575,51.2,1
7.461503,0.023012,0.003912,0.103748,54.7842,6.4022,1746.95,51.2,1
8.070764,0.024106,0.0039,0.109372,54.4866,1.886,1735.15,51.2,1
9.413984,0.025416,0.00382,0.112489,54.0713,1.8827,1722.15,51.36,1
11.242093,0.025909,0.003737,0.132722,53.5508,1.853,1713.125,51.4,1
14.598165,0.024586,0.003678,0.169397,53.2597,2.0351,1699.6,51.64,1
17.448021,0.024051,0.00357,0.213993,52.8383,3.674,1685.3,51.7,1
20.616806,0.02412,0.003475,0.308382,52.4293,4.3218,1679.325,52.26,1
22.496513,0.024178,0.003416,0.401519,52.4044,10.0847,1673,52.4,1
24.487823,0.024697,0.003353,0.443541,51.977,9.5512,1666.9,52.96,1
25.775256,0.024768,0.003329,0.46415,51.9831,10.201,1665.525,53.1,1
27.034733,0.02474,0.003262,0.479815,52.1069,10.201,1665.95,53.66,1
27.753843,0.024711,0.003197,0.485232,52.0512,10.201,1667.55,53.8,1
28.350801,0.022889,0.003173,0.488424,52.0512,10.201,1670.3,54.12,1
28.519041,0.022482,0.003146,0.493345,52.2062,10.2256,1674.875,54.2,1
28.186941,0.022498,0.00313,0.497673,52.3053,10.447,1680,54.44,1
27.628681,0.020798,0.003092,0.505252,52.479,10.447,1684.95,54.5,1
26.778197,0.020712,0.003061,0.493794,52.6276,10.447,1690.65,54.66,1
25.961311,0.020337,0.003052,0.458029,52.8198,10.2748,1691.65,54.7,1
24.502924,0.017922,0.003025,0.432046,52.9376,8.7381,1691.625,54.86,1
23.048508,0.016383,0.003,0.412477,52.8384,8.8281,1689.725,54.9,1
21.556792,0.016136,0.002998,0.406116,52.8074,8.5426,1688.575,55.3,1
20.22033,0.015768,0.002999,0.367798,52.6028,8.233,1682.325,55.4,1
18.933923,0.015339,0.003015,0.327652,52.4975,8.233,1677.75,55.8,1
18.378069,0.01501,0.002956,0.240773,52.1007,8.233,1664.6,55.9,1
18.071012,0.014961,0.002936,0.227972,51.9088,8.233,1657.3,56.3,1
17.573865,0.014952,0.002909,0.290261,51.5805,8.233,1654.5,56.4,1
16.547499,0.014893,0.002882,0.333197,51.6486,8.233,1651.975,56.88,1
15.376553,0.014766,0.002875,0.309317,51.4691,8.233,1644.025,57,1
14.077694,0.014708,0.002842,0.290372,51.3886,8.233,1640.225,57.4,1
13.392757,0.014601,0.002898,0.218521,50.9422,7.5721,1629.55,57.5,1
13.557479,0.014561,0.002915,0.152925,50.7686,1.624,1615.775,57.9,1
14.402342,0.014592,0.002917,0.149444,50.4402,1.624,1607.275,58,1
15.549756,0.014758,0.00293,0.224353,50.1304,1.624,1602.175,58.32,1
16.781889,0.014861,0.002881,0.299872,49.9384,1.624,1598.95,58.4,1
17.911825,0.01493,0.002834,0.331616,49.8455,1.624,1596.225,58.64,1
18.890799,0.015026,0.002771,0.354251,49.7898,2.1668,1594.05,58.7,1
19.731554,0.015034,0.002731,0.362901,49.8887,7.0782,1594.9,59.02,1
20.357423,0.014954,0.002645,0.37024,49.8269,7.314,1596.575,59.1,1
20.79285,0.014577,0.002606,0.373085,49.8765,7.314,1596.35,59.34,1
21.144238,0.014051,0.002548,0.374495,49.8951,7.314,1595.725,59.4,1
21.481123,0.013997,0.002544,0.377809,49.8764,7.314,1596.65,59.64,1
21.680789,0.01401,0.002535,0.378554,49.8455,7.3403,1598.275,59.7,1
21.83539,0.0142,0.002525,0.378577,49.7959,7.577,1599.7,59.94,1
21.740421,0.015787,0.002509,0.378605,50.0498,7.577,1601.3,60,1
21.46856,0.016133,0.002464,0.385702,50.1243,7.6032,1602.775,60.16,1
21.540116,0.016091,0.002471,0.387113,50.0808,7.839,1602.625,60.2,1
21.5654,0.016095,0.002469,0.38339,50.3782,7.839,1603.1,60.44,1
21.67497,0.01616,0.002482,0.383253,49.9136,7.8374,1603.025,60.5,1
21.723105,0.016206,0.002473,0.389439,50.3038,7.823,1603.75,60.74,1
21.762641,0.016246,0.002472,0.390763,50.0375,7.823,1603.775,60.8,1
21.756967,0.01673,0.002468,0.386866,50.1427,7.823,1605.225,61.04,1
21.807215,0.017096,0.002531,0.382009,50.0808,7.823,1606.125,61.1,1
21.84762,0.017136,0.002541,0.386247,50.217,7.823,1606.175,61.34,1
21.875651,0.017149,0.002519,0.390466,50.3781,7.823,1606.575,61.4,1
21.974524,0.01711,0.002547,0.392982,50.3904,7.823,1606.65,61.64,1
22.053159,0.017103,0.002554,0.395524,50.1922,7.823,1606.825,61.7,1
21.962418,0.017311,0.002615,0.399098,50.1677,7.823,1608.6,61.86,1
21.896136,0.018552,0.002626,0.396201,50.1365,7.823,1610.375,61.9,1
21.788471,0.019785,0.00263,0.396621,50.347,7.823,1610.15,62.06,1
21.679116,0.021726,0.002644,0.391953,50.1365,7.8131,1609.175,62.1,1
21.53782,0.022999,0.002622,0.387587,50.4028,7.724,1610.7,62.34,1
21.710515,0.023684,0.002633,0.383268,50.2606,7.724,1612.25,62.4,1
21.466874,0.02373,0.002611,0.381081,50.3844,7.6896,1612.8,62.56,1
20.815149,0.023877,0.002583,0.377216,50.4153,7.38,1614.65,62.6,1
20.123187,0.02398,0.002577,0.37214,50.5764,7.38,1615.95,62.76,1
19.419291,0.023987,0.002555,0.361565,50.6446,7.38,1615.25,62.8,1
18.862471,0.024007,0.002571,0.334402,50.6136,7.2258,1614.925,62.88,1
18.512424,0.023923,0.002564,0.31451,50.4524,5.838,1612.075,62.9,1
18.412931,0.02286,0.002526,0.310782,50.2542,5.838,1609.175,62.98,1
18.557751,0.021357,0.00254,0.311521,50.409,5.838,1608.275,63,1
18.91531,0.019689,0.002516,0.320019,50.4648,5.838,1607.475,63.08,1
19.404705,0.018903,0.002498,0.338418,50.285,5.838,1606.275,63.1,1
19.751975,0.018706,0.002478,0.355706,50.1549,5.838,1605.375,63.26,1
20.082699,0.017914,0.002419,0.367797,50.1613,5.838,1603.05,63.3,1
20.249691,0.016577,0.002434,0.37,50.062,5.838,1602.275,63.46,1
20.442822,0.016109,0.002405,0.367898,50.1178,5.838,1600.775,63.5,1
20.697006,0.014786,0.002383,0.368605,50.223,5.9758,1600.35,63.74,1
21.08428,0.014756,0.002386,0.371278,50.093,7.2144,1599.65,63.8,1
21.573123,0.014707,0.002337,0.369543,50.0375,7.1868,1597.575,63.96,1
21.634028,0.014677,0.002405,0.373028,49.5358,7.068,1595.925,64,1
22.198321,0.014678,0.002464,0.39272,49.9447,7.2025,1596.35,64.24,1
22.778996,0.014661,0.002496,0.410798,49.9385,8.413,1597.575,64.3,1
23.167779,0.014647,0.00254,0.425899,50.1302,8.4215,1599.525,64.46,1
23.210093,0.014639,0.002541,0.429241,50.0065,8.479,1600.825,64.5,1
22.692968,0.014633,0.002533,0.432944,50.1797,8.4983,1603.375,64.74,1
21.538704,0.014679,0.002526,0.432497,49.9941,8.528,1606.3,64.8,1
19.404736,0.014753,0.002472,0.423593,50.4958,8.528,1612.25,64.96,1
15.73264,0.014743,0.002425,0.402604,50.595,8.528,1616.2,65,1
12.629792,0.014712,0.00237,0.285262,50.7376,8.528,1603.225,65,1
10.384811,0.01331,0.002339,0.111154,50.1551,8.528,1592.675,65,1
9.439972,0.012238,0.002478,0.035667,49.6906,8.528,1579.7,65.08,1
9.869761,0.010992,0.002686,0.031711,49.17,8.528,1571.625,65.1,1
11.385107,0.01059,0.00286,0.101641,48.9344,8.528,1561.475,65.1,1
14.452543,0.010599,0.003006,0.181008,48.637,8.1098,1557.875,65.1,1
17.273085,0.011594,0.003087,0.237445,48.7238,4.369,1555.625,65.18,1
20.036503,0.015215,0.003121,0.324871,48.7298,4.576,1558.725,65.2,1
21.300047,0.018471,0.003067,0.409145,48.922,5.1483,1566.05,65.2,1
21.794627,0.021647,0.002922,0.451378,49.046,10.299,1573,65.2,1
21.45708,0.022252,0.00283,0.441246,49.4056,9.7495,1578.5,65.28,1
20.940313,0.022361,0.002729,0.399368,49.4737,8.9918,1579.325,65.3,1
20.818649,0.021735,0.002674,0.370729,49.5358,7.118,1582.125,65.38,1
21.325871,0.019228,0.002635,0.332094,49.2568,7.118,1578.6,65.4,1
21.854852,0.017155,0.002607,0.318495,49.2444,7.118,1578.675,65.4,1
23.743107,0.016062,0.002637,0.362553,49.4737,7.118,1581,65.4,1
25.52462,0.016031,0.002728,0.402096,49.4304,7.118,1585.475,65.48,1
27.679712,0.018512,0.002768,0.455544,49.8082,7.118,1593.35,65.5,1
29.128364,0.023743,0.002803,0.49419,49.9075,7.118,1600.725,65.58,1
30.439951,0.029696,0.002814,0.522372,50.0496,7.118,1609.525,65.6,1
31.498897,0.033534,0.002844,0.553559,50.4649,7.118,1617.625,65.68,1
32.575036,0.035319,0.0029,0.570855,50.8492,7.118,1627.55,65.7,1
33.570406,0.035259,0.002927,0.58076,51.1096,7.118,1636.6,65.78,1
34.72679,0.035138,0.002998,0.589645,51.3017,9.4351,1644.875,65.8,1
35.238011,0.03511,0.003043,0.623091,51.6734,11.857,1653.65,65.8,1
35.266133,0.035057,0.003094,0.682857,51.9336,12.0899,1665.4,65.8,1
35.127105,0.036552,0.003139,0.715757,51.9088,14.186,1677.125,65.96,1
35.304848,0.036896,0.003138,0.659317,52.6586,14.186,1685.7,66,1
35.969055,0.036914,0.003188,0.585863,52.5594,14.186,1692.275,66,1
36.984832,0.035461,0.003253,0.57213,52.888,14.186,1698.35,66,1
37.822831,0.034927,0.003302,0.65489,53.2101,14.186,1711.1,66.08,1
38.368376,0.036497,0.003337,0.732591,53.6191,14.1876,1723.6,66.1,1
38.391903,0.038855,0.003337,0.760423,53.9658,14.1906,1736.975,66.1,1
38.049338,0.039437,0.003325,0.761587,54.5548,14.083,1748.525,66.1,1
37.604878,0.039212,0.003278,0.739825,54.8895,14.038,1760.8,66.1,1
37.163766,0.035982,0.003215,0.688092,55.1498,14.038,1770.5,66.1,1
36.667419,0.03275,0.003208,0.623976,55.4965,14.038,1779.1,66.1,1
35.466854,0.029659,0.003186,0.623056,55.7505,13.2213,1786.225,66.1,1
33.884976,0.027551,0.003161,0.65494,55.7259,13.087,1795.125,66.18,1
31.841382,0.026855,0.003128,0.653211,56.1102,13.0658,1804.025,66.2,1
30.638571,0.026691,0.003117,0.542624,56.358,12.62,1808.975,66.2,1
30.149173,0.024632,0.003147,0.421697,56.4882,8.5347,1808.1,66.2,1
30.381998,0.022932,0.003168,0.400358,56.5688,8.3243,1809.025,66.2,1
30.889368,0.021234,0.003141,0.453459,56.2154,8.561,1813.025,66.2,1
31.233592,0.020459,0.003129,0.505846,56.5626,8.848,1817.375,66.36,1
31.416482,0.020411,0.003127,0.544579,56.7113,11.4966,1824.725,66.4,1
31.218552,0.020429,0.00311,0.542071,56.9283,12.087,1829.975,66.4,1
30.452539,0.020434,0.003078,0.526017,57.207,11.808,1835.25,66.4,1
29.592986,0.02043,0.003048,0.511238,57.4731,11.529,1838.475,66.4,1
28.225454,0.01978,0.003052,0.487802,57.2131,11.529,1842.6,66.4,1
26.608262,0.018782,0.003028,0.449051,57.2441,11.529,1844.1,66.48,1
24.985826,0.017256,0.003035,0.405539,57.659,10.127,1843.475,66.5,1
23.237424,0.017012,0.003028,0.377982,57.5537,8.725,1842.5,66.5,1
21.50213,0.015398,0.00299,0.352797,57.5849,8.725,1841.7,66.5,1
19.604006,0.014966,0.002993,0.324649,57.3555,8.725,1837.5,66.5,1
17.688126,0.014967,0.003005,0.279072,57.1264,8.3478,1832.45,66.5,1
15.934478,0.014946,0.00301,0.230475,57.1264,4.8677,1825.725,66.58,1
14.525547,0.014815,0.003003,0.206562,56.9345,4.1,1820.325,66.6,1
13.437763,0.014767,0.002974,0.193605,56.7546,4.0541,1812.55,66.6,1
12.672708,0.01479,0.002978,0.174812,56.358,3.641,1804.35,66.6,1
12.094407,0.015675,0.00301,0.169809,56.4014,3.6098,1797.775,66.68,1
11.706061,0.016829,0.003016,0.176093,55.8682,3.3274,1790.525,66.7,1
11.472158,0.017216,0.002988,0.17961,55.7505,3.313,1783.6,66.62,1
11.584217,0.01767,0.002976,0.178166,55.6576,3.313,1775.775,66.6,1
12.117798,0.018099,0.003007,0.176371,55.4533,3.313,1767.95,66.6,1
12.976818,0.018307,0.003036,0.176908,55.3108,3.3359,1761.85,66.6,1
14.252445,0.018428,0.00304,0.190074,55.0506,3.542,1754.525,66.52,1
15.912857,0.018577,0.003044,0.229117,54.9268,3.542,1751.975,66.5,1
17.843363,0.018703,0.003053,0.264088,54.5982,4.6575,1749.625,66.66,1
19.478252,0.018659,0.003073,0.290408,54.8276,5.773,1747.2,66.7,1
21.222659,0.018603,0.003107,0.349616,54.7346,6.0993,1751.375,66.7,1
22.050429,0.018614,0.003096,0.384806,54.747,9.036,1752.725,66.7,1
23.432672,0.018622,0.003098,0.383192,54.995,8.9622,1754.65,66.86,1
24.647821,0.018463,0.00311,0.391428,55.0011,8.544,1756.825,66.9,1
25.932218,0.018309,0.003126,0.409518,54.902,8.79,1760.625,66.9,1
26.776008,0.018231,0.003162,0.427252,55.1125,8.854,1764.65,66.9,1
27.402975,0.018256,0.003195,0.454837,55.125,9.594,1768.475,66.9,1
27.389999,0.018408,0.003194,0.473887,55.348,11.0044,1775.5,66.9,1
26.791301,0.020077,0.003176,0.466706,55.5461,10.414,1779.525,66.82,1
25.561997,0.020366,0.003122,0.461353,55.577,10.414,1782.75,66.8,1
23.678485,0.02023,0.003047,0.437668,55.6762,10.314,1786.45,66.88,1
21.864469,0.019938,0.002996,0.382451,55.8808,9.414,1787.7,66.9,1
19.737783,0.018028,0.002932,0.333469,55.7816,9.1188,1786.825,66.9,1
17.914541,0.016652,0.002925,0.290278,55.9736,6.3816,1783.65,66.9,1
15.626741,0.01601,0.002959,0.245792,55.9427,5.1085,1780.125,66.98,1
14.649666,0.015604,0.003004,0.194383,55.5028,4.559,1773.05,67,1
14.405044,0.015488,0.003043,0.158046,55.2242,4.3081,1762.75,67,1
14.887034,0.015536,0.003019,0.166229,54.7842,2.05,1761.35,67,1
16.126294,0.015746,0.003038,0.207375,54.871,3.2111,1752.925,66.84,1
17.439307,0.016264,0.003064,0.261991,54.8524,4.477,1753.875,66.8,1
19.10052,0.016578,0.003046,0.297918,54.9268,4.6886,1751.225,66.72,1
20.632174,0.016646,0.003044,0.321035,54.5796,6.593,1751,66.7,1
21.951953,0.016691,0.003029,0.348801,54.8338,6.593,1751.8,66.7,1
23.139814,0.016728,0.003016,0.38279,54.8275,6.593,1754.45,66.7,1
24.416296,0.016673,0.003019,0.409148,54.5424,6.839,1756.675,66.7,1
25.225126,0.016655,0.002997,0.429964,54.9144,9.053,1758.65,66.7,1
26.030129,0.016707,0.002991,0.439492,54.6726,9.1153,1760.725,66.78,1
26.552873,0.016694,0.002988,0.445652,54.8586,9.6645,1763.3,66.8,1
26.967827,0.016733,0.002997,0.448683,55.2365,9.561,1765.675,66.88,1
27.236714,0.017405,0.00303,0.454374,55.0134,9.7335,1769.35,66.9,1
27.577009,0.018301,0.003043,0.45621,55.2549,9.906,1770.65,66.9,1
28.161563,0.018266,0.003067,0.435278,55.4097,9.4072,1772.4,66.9,1
28.692252,0.018261,0.003053,0.440219,55.4844,9.1269,1775.05,66.98,1
28.949803,0.018243,0.003051,0.467512,55.4903,9.807,1778.8,67,1
28.620369,0.01819,0.003062,0.504255,55.6019,9.9743,1786.475,67.08,1
27.946018,0.018421,0.003054,0.51283,55.6639,11.4718,1792.25,67.1,1
27.217568,0.018833,0.003016,0.466186,56.0604,11.0798,1793.15,67.18,1
26.885954,0.018938,0.003034,0.407346,55.9737,8.257,1792.2,67.2,1
26.599406,0.018909,0.003022,0.400214,55.8558,8.626,1792.525,67.44,1
26.219985,0.018744,0.003017,0.419701,56.0791,8.626,1794.025,67.5,1
25.654692,0.017496,0.003005,0.430888,55.8806,8.626,1796.65,67.66,1
24.968017,0.016794,0.00298,0.429077,55.924,8.626,1797.35,67.7,1
24.331902,0.016773,0.002976,0.408733,56.1224,8.5867,1798.425,67.78,1
24.100703,0.016617,0.00299,0.373308,56.2837,8.1772,1796.225,67.8,1
24.223533,0.016205,0.003018,0.358489,56.1968,7.7013,1793.775,67.8,1
24.477781,0.015138,0.003048,0.367776,56.3642,7.938,1793.275,67.8,1
25.018505,0.014121,0.003007,0.386715,55.986,7.938,1792.675,67.8,1
25.285946,0.014122,0.002997,0.403822,56.11,8.52,1793.375,67.8,1
24.904999,0.014167,0.002974,0.418592,56.2774,9.0445,1794.9,67.8,1
23.88846,0.014337,0.002945,0.43387,55.8745,9.2905,1795.85,67.8,1
21.981217,0.01482,0.002925,0.438377,55.6884,9.594,1798.35,67.96,1
20.739842,0.014856,0.002879,0.38488,55.9984,9.3808,1797.525,68,1
19.454302,0.014871,0.002916,0.286335,55.8992,7.1307,1790.4,68.24,1
19.262601,0.014893,0.002958,0.217461,55.8744,4.149,1782.4,68.3,1
20.001608,0.014851,0.003005,0.204045,55.9429,3.9275,1774.425,68.44,1
21.116016,0.014945,0.003015,0.264488,55.3358,3.706,1770.65,68.5,1
22.027843,0.015192,0.003012,0.344116,55.15,3.706,1770.1,68.74,1
23.101132,0.015477,0.003017,0.384326,55.2239,3.706,1770.05,68.8,1
23.861853,0.017144,0.003022,0.404908,55.2981,3.706,1771.1,68.96,1
24.484823,0.017155,0.003014,0.414816,55.1499,3.706,1771.075,69,1
24.994295,0.017249,0.003021,0.4136,55.4472,6.4205,1772.175,69.16,1
25.281894,0.017294,0.003005,0.411106,55.3357,9.0695,1771.4,69.2,1
25.569858,0.0172,0.002997,0.412924,55.3232,9.0023,1772.05,69.36,1
25.885198,0.01716,0.003007,0.416709,55.4473,8.987,1770.7,69.4,1
26.2287,0.017172,0.003043,0.418836,55.1622,8.987,1770.05,69.64,1
26.479813,0.017132,0.003046,0.427659,55.4223,8.987,1771.225,69.7,1
26.69143,0.017077,0.003046,0.440361,55.4098,8.987,1773.8,69.86,1
26.744724,0.016998,0.003046,0.441477,55.3665,8.987,1775.575,69.9,1
26.454254,0.016951,0.003055,0.44268,55.3792,8.987,1778.4,69.9,1
26.143981,0.016924,0.003031,0.447375,55.3726,8.987,1782.1,69.9,1
25.628246,0.016888,0.003003,0.44079,55.732,8.987,1785.325,69.9,1
25.09586,0.015624,0.002988,0.415151,56.2092,8.9542,1786.025,69.9,1
24.684573,0.014955,0.003023,0.395682,56.0108,8.6541,1788.375,69.9,1
24.314102,0.014954,0.003061,0.390026,55.8561,8.61,1791.7,69.9,1
24.084113,0.014878,0.003097,0.386985,56.048,8.61,1793.675,69.98,1
24.038159,0.014832,0.003158,0.384248,56.0604,8.6116,1794.925,70,1
23.949816,0.014796,0.003166,0.383357,56.3332,8.6293,1797.9,70,1
23.870168,0.014768,0.003188,0.381245,56.3765,8.5855,1799.375,70,1
23.912378,0.014997,0.003227,0.382285,56.3146,8.512,1801.575,69.92,1
23.755492,0.016691,0.003241,0.380761,56.4076,8.5152,1804,69.9,1
23.735717,0.016741,0.003247,0.379979,56.3208,8.544,1806.375,69.9,1
23.693833,0.016801,0.003248,0.380054,56.637,8.544,1808.575,69.9,1
23.615889,0.016931,0.003278,0.378272,56.7238,8.5673,1810.35,69.9,1
23.624375,0.017951,0.003288,0.379377,56.4448,8.577,1811.75,69.9,1
23.679913,0.018598,0.003296,0.38064,56.5378,8.577,1811.7,69.98,1
23.918447,0.0186,0.003277,0.377642,56.5068,8.5623,1810.275,70,1
24.178881,0.018626,0.003304,0.376389,56.5563,8.43,1809.5,70.16,1
24.607992,0.018825,0.00331,0.382188,56.3394,8.43,1806.875,70.2,1
24.888984,0.019168,0.003324,0.398084,56.0481,8.8284,1804,70.36,1
25.204489,0.0193,0.00329,0.409596,56.0853,9.168,1802.8,70.4,1
25.472923,0.019304,0.003245,0.414382,56.2712,9.094,1802.4,70.56,1
25.774968,0.019389,0.00324,0.412921,56.1348,9.02,1800.9,70.6,1
25.93195,0.019386,0.003263,0.412992,56.2402,9.0315,1799.75,70.68,1
26.092206,0.018824,0.00321,0.416685,56.2526,9.1462,1800.175,70.7,1
26.4214,0.017434,0.003191,0.42744,56.2092,9.1755,1800.825,70.86,1
26.669111,0.017429,0.003183,0.434141,56.1969,9.274,1802.15,70.9,1
26.747781,0.017304,0.003192,0.435055,56.2154,9.3365,1802.775,70.98,1
26.882011,0.017116,0.003211,0.436723,56.4076,9.233,1804.875,71,1
27.138406,0.017054,0.003218,0.437819,56.5315,9.4841,1805.15,71.08,1
27.604121,0.016904,0.003167,0.435113,56.1658,9.5264,1805.775,71.1,1
28.230594,0.016696,0.003214,0.434667,56.3208,9.4545,1805.05,71.34,1
28.94615,0.016547,0.003229,0.447808,56.2836,9.4679,1805.925,71.4,1
29.461602,0.016479,0.003223,0.468767,56.3084,10.2644,1809.95,71.56,1
30.057325,0.016431,0.003257,0.484345,56.6368,10.4778,1810.45,71.6,1
30.381595,0.016461,0.003266,0.492527,56.637,10.8096,1812.85,71.68,1
30.252245,0.016555,0.003256,0.503264,56.5997,10.87,1816.375,71.7,1
30.0124,0.016713,0.003256,0.506619,56.699,10.8996,1819.4,71.94,1
29.327209,0.016875,0.003249,0.497401,56.9157,10.988,1822.5,72,1
28.189852,0.016908,0.003253,0.486223,56.8477,10.8126,1825.15,72.16,1
26.621363,0.016792,0.003257,0.467654,57.0088,10.742,1827.3,72.2,1
25.286663,0.016805,0.003251,0.414929,56.8973,9.7335,1826.15,72.36,1
23.986756,0.016082,0.003261,0.371377,56.9096,8.3706,1824.775,72.4,1
23.258584,0.015071,0.003273,0.34339,57.0149,7.6393,1821.475,72.64,1
22.829531,0.014989,0.00328,0.333914,56.9777,7.6936,1817.575,72.7,1
22.842935,0.01414,0.003309,0.33414,56.6741,7.692,1815.075,72.86,1
22.994548,0.013167,0.003287,0.341472,56.42,7.692,1810.925,72.9,1
23.263327,0.013912,0.003318,0.359919,56.4138,8.0692,1807.475,73.06,1
23.765398,0.015,0.003344,0.379947,56.4882,8.817,1806.35,73.1,1
24.116596,0.0151,0.003349,0.38742,56.4571,8.61,1803.2,73.34,1
24.490767,0.015439,0.003351,0.390309,56.2216,8.6755,1800.875,73.4,1
24.812256,0.015565,0.003334,0.395437,56.1534,8.741,1799.25,73.56,1
25.165829,0.015727,0.003287,0.404309,56.1224,8.741,1797.625,73.6,1
25.421218,0.015803,0.003261,0.406568,55.9986,8.741,1794.95,73.76,1
25.648078,0.015812,0.003233,0.415983,55.9427,9.0135,1794.275,73.8,1
25.719827,0.015828,0.003191,0.426276,56.048,9.102,1791.575,74.04,1
25.813365,0.015859,0.003156,0.43003,55.8745,9.2937,1792.15,74.1,1
25.915546,0.015893,0.003146,0.422384,55.9674,9.1954,1793.075,74.18,1
25.962549,0.01593,0.003165,0.41685,56.0728,8.9693,1792.825,74.2,1
25.629479,0.015925,0.003154,0.423277,56.172,9.0952,1793.7,74.28,1
24.602165,0.015888,0.003141,0.43661,56.0852,9.2756,1795.1,74.3,1
23.714786,0.015853,0.003109,0.435193,55.8001,9.5792,1794.3,74.38,1
22.827717,0.01591,0.003119,0.39534,56.1534,9.1579,1792.425,74.4,1
22.862371,0.015967,0.003136,0.338842,55.8621,7.4653,1788.275,74.48,1
24.159599,0.015964,0.003214,0.299662,55.8249,6.7765,1783.375,74.5,1
26.350369,0.015988,0.003335,0.309503,55.447,5.5185,1780.75,74.66,1
29.343174,0.017499,0.003378,0.406137,55.5958,8.59,1783.325,74.7,1
32.214167,0.020214,0.003414,0.501361,55.6453,10.988,1789.475,74.78,1
34.994362,0.024087,0.003447,0.5797,55.8682,10.988,1794.75,74.8,1
36.626664,0.027904,0.003454,0.689201,56.2588,14.1828,1805.25,74.96,1
37.595451,0.032123,0.003425,0.734192,56.451,14.2682,1812.35,75,1
37.694953,0.033421,0.003428,0.744343,56.6988,13.866,1820.375,75.16,1
36.872587,0.033708,0.003351,0.759886,56.7856,14.4235,1828.1,75.2,1
35.650412,0.033553,0.003308,0.729565,56.8166,14.5075,1836.725,75.52,1
33.966142,0.030615,0.003291,0.621544,57.1884,13.7724,1837.1,75.6,1
32.122796,0.027482,0.003247,0.533796,57.052,10.3863,1837.325,75.84,1
29.182784,0.024769,0.003223,0.510725,57.2626,11.136,1838,75.9,1
26.677564,0.022812,0.00319,0.494165,57.4732,10.632,1836.825,76.14,1
24.115131,0.020523,0.00316,0.4334,57.3183,10.4206,1837.85,76.2,1
22.51804,0.019146,0.003119,0.299466,57.2131,5.5512,1825.85,76.44,1
21.827495,0.018989,0.003113,0.240767,56.798,4.4936,1816,76.5,1
21.206218,0.018322,0.003117,0.284698,56.5874,5.991,1814.8,76.82,1
20.2461,0.01772,0.003152,0.331322,56.42,7.8342,1809.525,76.9,1
19.62302,0.017569,0.003142,0.340366,56.4696,8.0115,1808.525,77.14,1
19.707004,0.01754,0.003159,0.294059,56.5564,7.3091,1803.05,77.2,1
20.527025,0.017378,0.003162,0.251215,56.1845,5.0186,1796.9,77.28,1
21.576619,0.017263,0.003189,0.268109,56.0418,5.1068,1791.925,77.3,1
23.193838,0.017237,0.003266,0.330339,55.9054,8.546,1790.45,77.46,1
24.84706,0.017238,0.00334,0.375638,55.8125,8.2966,1790.825,77.5,1
26.43514,0.018278,0.003371,0.424612,55.8249,9.4167,1794.55,77.66,1
