CO2 (g/s),CO (g/s),HC (g/s),NOx (g/s),vel (mph),fuel (g/s),engine (rpm),elevation (m),phase_num
1.921314,0.002655,0.000704,0.038429,0,0.6284,650.8,10.98,1
1.910928,0.002632,0.000739,0.039007,0,0.6284,649.5,11,1
1.91995,0.002627,0.000726,0.038685,0,0.6395,649.95,11.18,1
1.942885,0.00258,0.000757,0.03894,0,0.6263,650.875,11.2,1
2.029108,0.002509,0.000743,0.039462,0,0.6151,650.05,11.29,1
2.276951,0.002472,0.000841,0.039169,0,0.615,650.275,11.3,1
2.796338,0.00246,0.000897,0.039742,0,0.62,650.25,11.57,1
3.753332,0.002469,0.00113,0.044956,0,0.6474,775,11.6,1
4.708706,0.002511,0.001625,0.053252,0,0.6556,758.35,11.87,1
5.501166,0.002576,0.002124,0.071723,0,2.491,1179.05,11.9,1
5.886593,0.004117,0.002313,0.088989,0.3655,4.4228,1381.8,12.08,1
5.939415,0.006761,0.002331,0.086077,1.3258,3.9275,1196.375,12.1,1
5.697299,0.008151,0.002206,0.072181,1.7784,2.1779,869.625,12.37,1
5.277202,0.008383,0.002112,0.064331,2.1628,1.6516,814.025,12.4,1
4.959983,0.008568,0.001947,0.058865,2.6027,1.919,811.75,12.49,1
4.735215,0.008608,0.001813,0.059471,2.8439,1.1484,656.25,12.5,1
4.634222,0.007672,0.001734,0.060879,2.8748,1.0218,660.325,12.59,1
4.593917,0.006806,0.00177,0.062304,3.2778,1.7055,742.4,12.6,1
4.573321,0.006801,0.001746,0.076932,3.6374,1.8452,813.475,12.24,1
4.505372,0.00646,0.001731,0.086151,3.7242,1.4597,847.725,12.2,1
4.370983,0.005934,0.001735,0.075202,3.7366,1.386,849.875,12.11,1
4.234579,0.005776,0.001842,0.061623,3.6994,1.2532,846.075,12.1,1
4.148696,0.005691,0.00186,0.053977,3.7056,1.2414,846.075,11.92,1
4.137638,0.005635,0.001892,0.051109,3.8234,1.386,860.875,11.9,1
4.190473,0.005593,0.001946,0.053164,3.8916,1.5054,888.2,11.63,1
4.260771,0.005539,0.002018,0.057256,4.0218,1.5449,912.675,11.6,1
4.339197,0.005488,0.00204,0.058728,4.1706,1.673,938.275,11.24,1
4.416686,0.005399,0.00211,0.060123,4.1892,1.6532,958.05,11.2,1
4.432527,0.005383,0.002196,0.059204,4.3193,1.6579,971.375,11.11,1
4.439573,0.005392,0.002282,0.057899,4.369,1.7385,984.1,11.1,1
4.467944,0.005428,0.002319,0.057276,4.4248,1.7105,1002.1,11.1,1
4.506896,0.005493,0.002412,0.057807,4.5298,1.7304,1018.3,11.1,1
4.537119,0.005507,0.002453,0.057391,4.5112,1.6725,1031.45,11.1,1
4.724688,0.005532,0.002505,0.055567,4.6225,1.6695,1038.975,11.1,1
5.050559,0.005581,0.00257,0.054073,4.6472,1.6973,1044.15,10.83,1
5.616166,0.005678,0.002715,0.054265,4.6967,1.673,1052.025,10.8,1
6.115689,0.005781,0.002871,0.061551,4.9012,2.2091,1115.875,10.71,1
6.507921,0.007359,0.003087,0.081458,5.4344,3.2125,1219.875,10.7,1
6.657245,0.007862,0.00323,0.09373,5.7692,3.0813,1288.9,10.52,1
6.631219,0.008312,0.003427,0.085169,5.949,2.7862,1343.5,10.5,1
6.502309,0.008735,0.003581,0.072201,6.0048,2.5581,1356.075,10.41,1
6.298372,0.009215,0.003737,0.060877,5.98,2.132,1344.175,10.4,1
6.141883,0.010178,0.00385,0.054353,5.9056,2.1547,1331.15,10.4,1
5.934325,0.011425,0.003959,0.052348,5.856,2.2074,1320.375,10.4,1
5.820663,0.011426,0.004077,0.053138,5.8312,2.214,1320.075,10.4,1
5.695363,0.011401,0.004115,0.053338,5.7816,2.2059,1318.625,10.4,1
5.605783,0.011387,0.004205,0.052304,5.794,2.1469,1306.275,10.31,1
5.545184,0.011311,0.004281,0.051101,5.7196,2.1155,1290.3,10.3,1
5.578935,0.011306,0.004318,0.051692,5.6948,2.1106,1283.35,10.39,1
5.768114,0.011252,0.004349,0.052025,5.6576,2.0924,1279.025,10.4,1
6.077147,0.011194,0.004401,0.051962,5.732,2.132,1279.15,10.58,1
6.537587,0.010946,0.004504,0.054577,5.6204,2.1764,1289.25,10.6,1
6.939429,0.010774,0.0046,0.067119,6.0047,3.0899,1357.65,10.78,1
7.488411,0.010787,0.004691,0.080296,6.2774,3.2065,1409.175,10.8,1
8.124412,0.010865,0.004882,0.076687,6.3638,2.9682,1439.675,10.89,1
9.100335,0.010939,0.005066,0.072399,6.4629,2.9389,1462.475,10.9,1
10.149048,0.010961,0.005242,0.078413,6.5432,3.28,1511.725,11.08,1
11.592485,0.010986,0.005505,0.096467,7.0826,4.5019,1598.825,11.1,1
12.705654,0.01198,0.00595,0.10438,7.4112,4.4774,1674.5,11.28,1
13.559627,0.014135,0.006411,0.112488,7.808,5.092,1776.725,11.3,1
13.746827,0.015764,0.006847,0.129995,8.421,6.5436,1927.6,11.39,1
13.578124,0.018199,0.007234,0.126911,8.9044,6.5013,1997.55,11.4,1
13.122854,0.019843,0.007537,0.105795,8.7866,4.4195,1998.725,11.4,1
12.284159,0.021095,0.007776,0.096495,8.6998,4.5478,1985.975,11.4,1
11.137234,0.021566,0.007895,0.092855,8.737,4.487,1974.025,11.49,1
9.337281,0.021591,0.007943,0.091269,8.6378,4.551,1967.95,11.5,1
7.687688,0.021571,0.007825,0.077818,8.6378,4,1867.95,11.59,1
5.604525,0.020654,0.007368,0.040355,7.3802,0.7294,1672.125,11.6,1
4.203508,0.017916,0.006765,0.013465,6.4009,0.0048,1438.15,11.33,1
2.956813,0.01455,0.006104,0.004641,5.453,0,1224.425,11.3,1
2.186457,0.011788,0.005474,0.002117,4.6227,0,1037.1,11.39,1
1.52908,0.007634,0.004843,0.001239,3.8048,0,863.725,11.4,1
1.241637,0.005624,0.004279,0.000842,3.0918,0.0396,707.15,11.4,1
1.105159,0.004532,0.003831,0.000708,2.6337,0.2905,636.55,11.4,1
1.128334,0.002684,0.003482,0.003349,2.386,0.5655,643.525,11.49,1
1.29483,0.00256,0.003234,0.014391,2.1194,0.5753,651.45,11.5,1
1.628935,0.00238,0.0031,0.026137,1.8962,0.5625,651.175,11.41,1
2.420425,0.002307,0.003006,0.031497,1.1028,0.566,648.6,11.4,1
3.467951,0.00226,0.003144,0.034196,0.4585,0.5788,649.65,11.49,1
5.048644,0.002201,0.003551,0.043242,0,0.6282,660.8,11.5,1
6.606073,0.002904,0.00402,0.071633,0,2.058,1114.45,11.59,1
9.053753,0.005222,0.004229,0.09638,0.7992,5.1366,1378.175,11.6,1
11.566024,0.00792,0.004693,0.094811,2.4477,4.32,1090.8,11.69,1
14.230349,0.012775,0.006248,0.110626,3.9164,3.149,923.1,11.7,1
15.371348,0.021387,0.007836,0.157402,5.3601,5.2696,1251.975,11.7,1
15.081641,0.03868,0.0082,0.175971,7.1632,9.3922,1658.125,11.7,1
14.806143,0.055928,0.007755,0.143002,8.5883,10.0205,1900.25,11.7,1
15.596207,0.06774,0.007403,0.070082,8.5944,2.2011,1461.525,11.7,1
16.878467,0.069343,0.007999,0.030703,8.2846,0.2408,1110.3,11.7,1
17.852103,0.063585,0.008641,0.080826,8.5636,4.92,1463.025,11.7,1
17.337976,0.060596,0.008652,0.156871,10.0198,10.2976,1659.2,11.79,1
15.574948,0.059978,0.008259,0.171511,11.3276,10.4894,1867.4,11.8,1
14.232995,0.059431,0.00773,0.127934,12.0459,7.47,1925.15,11.8,1
14.479983,0.053821,0.007252,0.059344,12.0087,1.681,1422.475,11.8,1
16.971645,0.047479,0.00753,0.021494,11.7736,0.1755,944.025,11.62,1
21.068194,0.040296,0.008901,0.04569,11.371,2.2715,1332.35,11.6,1
23.541315,0.041656,0.010652,0.127619,12.1267,7.8508,1476.225,11.51,1
24.526018,0.055511,0.011406,0.210985,13.5581,11.426,1633.5,11.5,1
23.392047,0.068116,0.011014,0.259446,15.1073,14.1467,1818.4,11.5,1
21.916552,0.076024,0.010212,0.225643,16.4768,13.5416,1972.275,11.5,1
21.998461,0.074253,0.009554,0.123591,16.8922,6.2874,1735.2,11.5,1
23.236272,0.064083,0.009778,0.050293,16.731,0,1237.95,11.5,1
24.880241,0.056949,0.010425,0.096349,16.7868,5.2104,1522.375,11.59,1
25.830908,0.054751,0.010636,0.181823,17.6045,10.7981,1602.025,11.6,1
25.531563,0.05644,0.010184,0.228025,18.8813,13.3085,1705.475,11.69,1
24.359355,0.058771,0.009585,0.219945,20.046,12.1586,1796,11.7,1
23.414178,0.057928,0.009273,0.169453,20.7278,10.1794,1833.3,11.61,1
22.838046,0.051799,0.009066,0.12428,20.7093,4.789,1843.925,11.6,1
22.57899,0.044269,0.008965,0.133479,21.0496,6.6682,1873.65,11.6,1
22.173066,0.036659,0.008823,0.150048,21.0621,7.1572,1886.5,11.6,1
21.592008,0.033578,0.008652,0.175665,21.6012,9.1265,1924.1,11.6,1
19.589891,0.0312,0.008605,0.18583,21.9422,9.0348,1954.025,11.6,1
18.110512,0.029718,0.008408,0.17717,22.2336,7.8178,1970.475,11.69,1
18.184545,0.027302,0.008278,0.130589,22.1778,6.9945,1910.05,11.7,1
20.489363,0.025672,0.008626,0.057391,22.0166,0.7298,1333.35,11.7,1
24.735891,0.028786,0.00935,0.055695,21.874,1.9994,1309.575,11.7,1
29.450003,0.042888,0.010379,0.142143,22.2398,9.971,1447.425,11.7,1
35.233157,0.065108,0.011591,0.237465,23.07,12.4085,1506.325,11.7,1
39.245027,0.085169,0.0126,0.319665,24.1294,14.7811,1579.85,11.79,1
42.132229,0.09817,0.01338,0.362903,25.437,17.1705,1660.975,11.8,1
42.867486,0.09888,0.013789,0.380519,26.4904,17.597,1735,11.98,1
41.135547,0.087429,0.013877,0.383849,27.7236,17.5593,1808.5,12,1
37.741411,0.075356,0.013411,0.353686,28.6776,17.3265,1872.55,12.09,1
33.139268,0.061355,0.012558,0.303245,29.5394,15.7605,1920.15,12.1,1
31.092064,0.051126,0.011741,0.22092,30.2082,13.2559,1964.375,12.28,1
31.14884,0.043402,0.011255,0.096049,30.0967,4.2395,1516.325,12.3,1
32.880177,0.042765,0.011215,0.094117,30.0224,4.0689,1412.325,12.39,1
36.328538,0.05805,0.011507,0.19087,30.6234,11.2256,1426.925,12.4,1
39.447512,0.07819,0.011946,0.29341,31.1938,13.5465,1462.45,12.49,1
42.746021,0.099983,0.012498,0.372876,31.9371,16.3345,1507.475,12.5,1
44.859975,0.109026,0.012863,0.410276,32.78,17.2182,1552.125,12.5,1
46.444533,0.105534,0.013126,0.424913,33.4802,17.2445,1595.875,12.5,1
47.2808,0.092528,0.01322,0.424393,35.0048,17.305,1635.375,12.41,1
46.302892,0.075862,0.013556,0.418591,35.4754,17.4775,1673.525,12.4,1
43.498614,0.063087,0.01397,0.417785,36.3368,17.581,1708.15,12.4,1
38.28242,0.050243,0.013835,0.424652,37.3961,17.4334,1742.675,12.4,1
35.185357,0.042127,0.013165,0.370166,37.756,17.6285,1777.95,12.4,1
33.77219,0.03704,0.012285,0.170145,38.1586,10.5615,1707.1,12.4,1
33.754818,0.044619,0.011496,0.082887,38.078,2.7504,1296.45,12.58,1
35.792013,0.079399,0.011135,0.162254,38.1462,9.8302,1298.6,12.6,1
37.849514,0.128874,0.011239,0.276114,38.4375,13.5625,1318.075,12.78,1
40.36182,0.186496,0.011614,0.371755,39.2058,15.4798,1339.65,12.8,1
42.084954,0.217929,0.012143,0.428687,39.9122,15.6702,1362.325,12.98,1
43.775028,0.221991,0.012548,0.451402,40.1044,16.1705,1384.55,13,1
44.972701,0.198654,0.012964,0.458821,40.7487,16.1932,1405.025,13.18,1
46.080621,0.161878,0.013416,0.465146,41.8022,16.392,1427.35,13.2,1
46.819615,0.134524,0.013672,0.470681,42.2423,16.6135,1448.25,13.29,1
47.556382,0.103607,0.013875,0.473048,43.0167,16.9216,1467.95,13.3,1
48.060067,0.082057,0.014078,0.479143,43.6488,16.9611,1488.4,13.48,1
48.357124,0.063841,0.014264,0.479639,44.0517,17.245,1508.1,13.5,1
48.34431,0.052391,0.014307,0.473333,44.8073,17.1791,1527.425,13.77,1
48.608758,0.042536,0.014386,0.469526,45.018,17.2727,1546.35,13.8,1
48.744913,0.036506,0.014546,0.464602,45.7186,17.417,1563.375,13.98,1
48.202109,0.032168,0.014672,0.458186,46.0964,17.2262,1580.225,14,1
46.855182,0.030031,0.014658,0.454678,46.7717,17.3348,1597.05,13.91,1
43.626784,0.026825,0.014204,0.447662,47.3544,17.2855,1612.95,13.9,1
39.245284,0.02449,0.013341,0.425431,47.4598,17.2629,1627.125,13.99,1
32.889111,0.024335,0.012464,0.347646,48.0792,16.4623,1635.35,14,1
27.652846,0.024081,0.011506,0.261001,48.2218,12.6491,1638.475,14.27,1
23.458889,0.0221,0.010627,0.138781,47.906,7.2668,1477.8,14.3,1
22.149542,0.02121,0.009904,0.054874,47.8565,1.1678,1209.9,14.48,1
21.966558,0.027929,0.009421,0.058375,47.3792,1.894,1154.075,14.5,1
22.841974,0.045918,0.009072,0.120812,48.6743,8.4066,1197.575,14.68,1
25.38365,0.076253,0.008813,0.172456,47.5342,8.5771,1198.9,14.7,1
27.631472,0.110821,0.008501,0.204336,47.3358,8.3885,1199.55,14.79,1
30.092466,0.164057,0.008237,0.231237,47.249,11.6394,1202.425,14.8,1
31.746389,0.229818,0.00816,0.27507,47.4598,13.4992,1205.475,14.98,1
33.219106,0.301464,0.008241,0.315889,47.5961,13.8745,1207.35,15,1
34.291446,0.336133,0.008337,0.328244,47.6519,13.2777,1207.675,15.54,1
35.639707,0.339703,0.008389,0.320542,47.6148,12.4545,1212.075,15.6,1
36.87309,0.324273,0.008519,0.326489,47.8749,12.267,1218.2,15.96,1
38.027064,0.306858,0.008699,0.362284,48.3209,14.5647,1227.25,16,1
38.646671,0.295215,0.008976,0.398844,48.7609,14.744,1237.575,16,1
38.88178,0.280192,0.009291,0.419078,49.0646,14.719,1248.4,16,1
38.020496,0.261274,0.009582,0.429935,49.5233,15.0483,1258.825,15.91,1
35.978103,0.230935,0.009511,0.439071,49.8827,15.0636,1268.025,15.9,1
33.022374,0.20256,0.008852,0.42924,50.3907,15.0305,1277.5,16.08,1
29.775388,0.169198,0.008111,0.349562,50.7004,13.1134,1280.25,16.1,1
27.361362,0.141095,0.007426,0.272983,50.6942,8.7446,1279.8,16.1,1
25.335777,0.111341,0.007072,0.229819,50.3597,7.921,1279.925,16.1,1
24.086096,0.086245,0.007016,0.211758,50.5207,6.7044,1278.75,15.92,1
22.965071,0.063976,0.007036,0.20635,50.5578,7.2768,1279.425,15.9,1
22.083355,0.050874,0.006954,0.207445,50.6942,8.2,1284,15.63,1
21.341269,0.041708,0.006737,0.209235,50.75,8.351,1290.575,15.6,1
20.110883,0.036296,0.006433,0.205419,50.9608,7.7834,1294.55,14.97,1
18.783248,0.032624,0.00615,0.19454,50.8865,7.052,1292.675,14.9,1
17.902839,0.029203,0.005937,0.179591,50.9918,5.8484,1288.95,14.63,1
17.267022,0.025593,0.005807,0.168156,50.7933,5.2204,1285.55,14.6,1
17.025129,0.022288,0.00577,0.167061,50.7004,5.33,1280.625,14.51,1
17.006146,0.019553,0.00571,0.17169,50.4339,6.1041,1278.025,14.5,1
17.171846,0.017838,0.00568,0.175257,50.3224,6.1943,1275.975,14.23,1
17.789619,0.017747,0.005785,0.175366,50.1985,6.2565,1274.15,14.2,1
18.31642,0.017705,0.005949,0.176726,50.1863,5.8519,1272.025,14.2,1
18.725322,0.017718,0.006103,0.182518,49.9693,6.9096,1273.675,14.2,1
18.624677,0.018767,0.006173,0.191233,50.2913,7.487,1274.15,14.02,1
17.970096,0.019623,0.006129,0.19638,50.2357,7.4491,1275.2,14,1
17.114482,0.019672,0.005934,0.193147,50.3348,7.8066,1276.85,13.91,1
16.333251,0.020522,0.00577,0.167752,49.9877,6.027,1271.6,13.9,1
15.876647,0.02091,0.005661,0.144242,50.087,4.2378,1267.125,13.81,1
15.530808,0.01978,0.005528,0.144693,49.7589,4.7345,1263.875,13.8,1
15.288799,0.017661,0.005401,0.157878,49.7028,6.257,1260.825,13.71,1
15.15429,0.017391,0.005316,0.163685,49.6101,5.8272,1257.975,13.7,1
15.14163,0.017052,0.005249,0.161156,49.3002,5.2238,1255.6,13.7,1
15.407752,0.015486,0.005178,0.160306,49.1886,5.5515,1253.7,13.7,1
15.956753,0.015432,0.005231,0.161805,49.2568,5.5498,1250.5,13.7,1
17.262022,0.015345,0.005459,0.164855,49.1266,5.2942,1247.075,13.7,1
18.93643,0.015266,0.005668,0.169852,49.1204,5.9365,1245.325,13.97,1
21.14104,0.01712,0.00577,0.174503,49.2506,7.0717,1244.15,14,1
22.293837,0.029445,0.005832,0.187975,48.9777,6.8336,1243.725,14.18,1
23.390818,0.061135,0.005827,0.209269,48.9344,9.709,1247.5,14.2,1
23.844172,0.099375,0.005817,0.23186,49.4366,12.0477,1251.9,14.38,1
24.321108,0.13364,0.005856,0.22906,49.387,9.3238,1253.1,14.4,1
25.242271,0.139762,0.006046,0.221248,49.418,8.3725,1254.925,14.58,1
27.221972,0.134563,0.006403,0.215684,49.5482,8.4049,1255.75,14.6,1
29.609531,0.115772,0.006744,0.219456,49.2692,8.4774,1257.225,14.78,1
32.337794,0.109667,0.007096,0.243951,49.1948,9.274,1259.275,14.8,1
34.507401,0.123046,0.007619,0.305274,49.7834,13.697,1265.775,15.07,1
35.600708,0.148074,0.008058,0.379786,49.8578,15.0057,1272.65,15.1,1
35.515081,0.171568,0.008209,0.423845,50.0623,15.0305,1277.95,15.37,1
35.017103,0.1778,0.008148,0.420082,50.242,15.1818,1283.5,15.4,1
34.730122,0.167414,0.008123,0.365476,50.4836,12.7954,1283.825,15.94,1
34.746852,0.145239,0.008103,0.311711,50.5145,10.6845,1282.675,16,1
34.998444,0.127649,0.008276,0.289453,50.2233,10.2124,1283.175,16.54,1
34.945258,0.118817,0.008434,0.324139,50.4834,12.4525,1285.8,16.6,1
34.422352,0.120437,0.008548,0.360849,50.3472,14.6535,1288.8,17.23,1
33.900792,0.123449,0.008561,0.35524,50.471,12.7262,1290.125,17.3,1
33.372967,0.11901,0.008695,0.327071,50.4339,11.6947,1291.125,17.93,1
33.103174,0.105436,0.008844,0.30903,50.7067,11.0615,1293.3,18,1
32.70799,0.090231,0.008949,0.29831,50.7935,11.1177,1294.7,18.45,1
31.877109,0.078409,0.00889,0.305239,50.9546,11.0423,1299.625,18.5,1
30.805807,0.07175,0.008617,0.314745,51.0104,12.8495,1304.775,18.77,1
29.427675,0.067986,0.008221,0.29572,51.4876,11.2718,1310.25,18.8,1
28.116295,0.061888,0.007966,0.266117,51.2645,10.2569,1314.125,18.98,1
26.841883,0.05457,0.007831,0.241661,52.0511,8.9055,1316.275,19,1
25.787978,0.047804,0.007738,0.226152,51.8406,9.3024,1317.6,19.18,1
24.940078,0.041664,0.007541,0.208786,51.7416,8.4524,1321.6,19.2,1
24.381093,0.038027,0.007311,0.211904,50.5208,8.151,1320.775,19.38,1
24.082056,0.036206,0.007122,0.211642,50.8552,8.4184,1321.975,19.4,1
23.857704,0.034212,0.007112,0.209284,50.7254,8.1343,1324.9,19.58,1
23.87635,0.032864,0.007162,0.211837,50.5765,8.315,1326.925,19.6,1
24.213681,0.031536,0.007172,0.21351,50.5889,8.6379,1329.25,19.69,1
25.079466,0.030602,0.007198,0.214302,50.9047,8.6706,1331.775,19.7,1
26.657004,0.030473,0.007548,0.214669,51.506,8.5445,1334.3,19.79,1
29.144735,0.030885,0.007964,0.219361,51.7229,8.3839,1336.8,19.8,1
32.209804,0.034916,0.008352,0.238524,51.8902,9.7124,1343,19.89,1
35.284392,0.046774,0.008813,0.276607,52.8508,11.7884,1350.15,19.9,1
37.611092,0.066004,0.009271,0.341999,53.1111,13.9828,1358.975,20.08,1
38.497826,0.0881,0.009757,0.402113,53.8419,15.9344,1370.35,20.1,1
38.405197,0.105545,0.009884,0.429141,54.2573,15.9655,1381.6,20.19,1
37.560647,0.109267,0.009483,0.429755,54.3626,16.2899,1392.85,20.2,1
37.377429,0.101691,0.009109,0.362607,54.933,15.495,1397.95,20.2,1
38.246631,0.088978,0.009176,0.285998,55.1619,9.9305,1400.4,20.2,1
39.38188,0.079844,0.00957,0.284643,55.1619,10.1764,1407.25,20.38,1
39.540823,0.07649,0.010026,0.349965,55.447,14.2105,1416.425,20.4,1
38.255506,0.077156,0.010104,0.407382,55.986,16.375,1426.975,20.67,1
36.017671,0.078696,0.009625,0.425945,56.5563,16.5232,1437.025,20.7,1
33.474937,0.077228,0.008918,0.369808,56.513,15.2915,1443.675,21.06,1
31.542187,0.069707,0.008427,0.275756,57.1262,10.7095,1442.975,21.1,1
29.942975,0.057547,0.008222,0.231665,56.8663,8.1735,1442.3,21.37,1
29.043883,0.047481,0.008103,0.226393,56.6618,9.1066,1443.25,21.4,1
28.523741,0.039857,0.007878,0.233065,56.4385,9.8645,1443.375,21.85,1
28.468011,0.035893,0.00788,0.235065,56.389,9.894,1442.75,21.9,1
28.694794,0.033439,0.007988,0.232274,56.5068,9.5186,1441.325,22.44,1
28.737848,0.0317,0.008062,0.237283,56.2402,10.2175,1441.525,22.5,1
28.916126,0.031144,0.007985,0.249516,56.8413,10.7094,1442.075,23.04,1
28.920232,0.031164,0.007887,0.254584,56.854,10.8735,1442.375,23.1,1
28.751381,0.030325,0.007804,0.254,57.2999,10.3155,1442.025,23.55,1
28.722348,0.029273,0.007669,0.253797,56.5254,10.1562,1440.55,23.6,1
28.709936,0.029165,0.007624,0.251442,56.4448,10.5286,1439.5,24.14,1
28.473117,0.028798,0.007541,0.249635,55.8377,10.1595,1438.825,24.2,1
27.913516,0.026902,0.007422,0.25271,56.6308,10.2578,1441.65,24.83,1
27.208407,0.026383,0.007236,0.254698,56.5687,10.4171,1443.05,24.9,1
26.088932,0.026374,0.007043,0.25142,57.1388,9.93,1445.4,25.17,1
24.924008,0.025198,0.006835,0.243413,56.9282,9.7267,1447.75,25.2,1
23.327981,0.023463,0.006578,0.229878,57.1202,8.8874,1449.375,25.38,1
22.156905,0.022824,0.006427,0.213562,57.0521,8.331,1450.525,25.4,1
20.895802,0.021387,0.006293,0.203128,57.2194,7.1749,1450.275,25.4,1
19.557297,0.020561,0.006157,0.194309,57.0461,7.303,1451.85,25.4,1
18.571917,0.019771,0.006016,0.180605,56.8848,6.634,1449.2,25.49,1
18.192564,0.018556,0.006022,0.167591,57.3183,5.6725,1447.775,25.5,1
18.181392,0.018224,0.006123,0.158656,56.7981,5.3298,1446.45,25.59,1
18.377225,0.017469,0.006203,0.164983,56.891,5.2235,1444.875,25.6,1
19.035597,0.017227,0.006261,0.180163,56.9654,7.2751,1446.025,25.6,1
19.694778,0.017235,0.006251,0.190176,57.0955,7.5326,1446.25,25.6,1
20.403088,0.017695,0.00631,0.193209,56.9778,7.0605,1446.125,25.78,1
21.017212,0.0192,0.006398,0.19641,56.922,7.4508,1446.975,25.8,1
21.613444,0.019323,0.006428,0.206091,56.7669,7.9343,1448.7,25.89,1
22.051681,0.019506,0.00641,0.212126,57.1883,8.7116,1449,25.9,1
22.197515,0.019663,0.006353,0.208846,56.9405,8.3181,1450.825,25.99,1
23.049877,0.019914,0.006574,0.201531,57.1822,7.859,1451.475,26,1
24.041837,0.021959,0.006928,0.204319,57.2257,7.3555,1453.275,26.09,1
24.48419,0.021998,0.00724,0.217914,57.1574,9.2033,1456.175,26.1,1
24.214747,0.022806,0.007252,0.232838,57.2998,10.0022,1460.45,26.19,1
22.971186,0.024505,0.007084,0.234456,57.5847,10.791,1466.725,26.2,1
21.236647,0.02543,0.006894,0.22634,57.8637,9.5725,1469.95,26.11,1
19.603174,0.025404,0.006758,0.190931,57.9876,8.6264,1469.075,26.1,1
18.121284,0.024814,0.006583,0.127377,57.8636,4.264,1464.025,26.1,1
17.435743,0.022871,0.006536,0.120973,57.6964,4.6035,1461.925,26.1,1
17.356276,0.020731,0.006473,0.130413,57.4176,4.7479,1458.45,26.19,1
17.727082,0.019457,0.006458,0.150436,57.089,6.1005,1456.825,26.2,1
18.415536,0.01887,0.006398,0.167592,57.0706,6.4632,1453.625,26.38,1
18.978883,0.018871,0.006384,0.177334,56.9718,6.6237,1451.825,26.4,1
19.52382,0.018869,0.006339,0.186018,57.3369,7.4865,1450.7,26.67,1
19.698701,0.018881,0.006316,0.192189,56.9157,7.9314,1449.5,26.7,1
19.617821,0.018966,0.006212,0.192025,56.8415,7.8527,1448.05,26.79,1
19.398093,0.019019,0.006187,0.191864,56.5315,7.536,1444.15,26.8,1
19.023195,0.019108,0.006107,0.189583,56.4633,7.3327,1439.625,27.07,1
18.823153,0.019074,0.006034,0.183537,56.4386,6.6108,1436.1,27.1,1
18.944804,0.018942,0.006003,0.179826,56.5006,6.65,1432.975,27.19,1
19.264259,0.017928,0.006042,0.178048,56.2155,6.4336,1432.025,27.2,1
20.135611,0.017049,0.006148,0.178873,55.9118,6.4339,1429.725,27.38,1
21.115433,0.017022,0.006288,0.186424,56.1163,7.0518,1426.375,27.4,1
22.030676,0.017121,0.006408,0.19734,56.0356,7.9836,1419.75,27.85,1
23.211618,0.018219,0.006645,0.206424,56.0233,8.4066,1417.025,27.9,1
24.837839,0.020615,0.007064,0.212682,55.9117,8.487,1416.4,28.26,1
25.953972,0.023275,0.00737,0.227556,55.7011,8.9709,1418.5,28.3,1
26.849396,0.026712,0.00737,0.246893,55.9736,10.7306,1422.8,27.67,1
27.118015,0.028672,0.007272,0.251482,55.9738,10.775,1424.7,27.6,1
27.263382,0.029363,0.007176,0.249333,56.141,10.3387,1427.3,27.6,1
27.005151,0.029408,0.007097,0.245977,56.4758,9.8762,1429.05,27.6,1
26.564303,0.029358,0.006956,0.24329,56.3146,9.9452,1431.475,27.69,1
26.160384,0.02844,0.006922,0.241214,56.358,9.7284,1434.15,27.7,1
25.404555,0.027322,0.006835,0.234683,56.6184,9.6532,1436.2,27.79,1
24.647138,0.025396,0.006731,0.228736,56.3209,9.1742,1435.475,27.8,1
23.86873,0.025166,0.006635,0.225626,56.5378,9.0447,1435.575,27.89,1
23.367713,0.024894,0.006552,0.215025,56.1596,8.543,1434.675,27.9,1
22.877988,0.024409,0.006482,0.208846,56.5006,7.815,1432.45,27.99,1
22.560985,0.024103,0.006458,0.209156,56.3952,8.0935,1432.175,28,1
22.180746,0.023944,0.006494,0.208164,56.3208,8.0718,1430.325,28.18,1
21.916715,0.023924,0.006435,0.206933,56.389,8.4264,1429.95,28.2,1
21.747433,0.0237,0.006382,0.202787,56.265,8.0722,1428.275,28.2,1
21.876051,0.023543,0.006412,0.195206,56.358,7.6109,1425.825,28.2,1
21.81592,0.023469,0.0065,0.187678,55.9861,6.8555,1423.575,28.29,1
22.020146,0.022934,0.006634,0.189585,55.8746,7.4932,1421.825,28.3,1
22.035962,0.022649,0.006754,0.197927,55.9861,8.118,1419.8,28.39,1
22.390822,0.023413,0.006739,0.202726,55.8931,8.8395,1421.225,28.4,1
22.780406,0.02261,0.006769,0.204715,56.2898,8.4559,1422.1,28.49,1
23.1393,0.022946,0.006824,0.208613,56.2279,7.7964,1425.825,28.5,1
23.023176,0.023395,0.006839,0.21164,56.265,8.6232,1432.35,28.59,1
22.517156,0.023535,0.00677,0.215644,56.6431,9.102,1436.4,28.6,1
21.605581,0.023945,0.006602,0.22143,56.8105,9.0199,1438.4,28.69,1
20.336165,0.024261,0.006428,0.208796,56.3023,8.6294,1435.475,28.7,1
18.478413,0.024232,0.004223,0.192014,56.3083,6.9401,1433.05,29.06,1
17.422466,0.022885,0.004774,0.171131,56.5315,6.6632,1430.075,29.1,1
17.425823,0.020496,0.006877,0.122103,56.1287,4.3705,1425.825,29.19,1
